code10,"univtxt","univsearch"
3071640102,"東北福祉大学 健康科学 保健看護","東北福祉大　"
3071640201,"東北福祉大学 健康科学 リハ／作業療","東北福祉大　"
3071640301,"東北福祉大学 健康科学 リハ／理学療","東北福祉大　"
3071640401,"東北福祉大学 健康科学 医療経営管理","東北福祉大　"
3075210101,"東北文化学園大学 経営法 経営法","東北文化学園大"
3075270101,"東北文化学園大学 現代社会 現代社会","東北文化学園大"
3075460101,"東北文化学園大学 工 知能情報シス","東北文化学園大"
3075460201,"東北文化学園大学 工 建築環境","東北文化学園大"
3075460301,"東北文化学園大学 工 臨床工","東北文化学園大"
3075640100,"東北文化学園大学 医療福祉 リハ／理学療","東北文化学園大"
3075640200,"東北文化学園大学 医療福祉 リハ／作業療","東北文化学園大"
3075640601,"東北文化学園大学 医療福祉 リハ／視覚機","東北文化学園大"
3075640701,"東北文化学園大学 医療福祉 リハ／言語聴","東北文化学園大"
3075640801,"東北文化学園大学 医療福祉 看護","東北文化学園大"
3073030100,"宮城学院女子大学 学芸 英語文化コミ","宮城学院女子大"
3073030201,"宮城学院女子大学 学芸 音楽","宮城学院女子大"
3073030500,"宮城学院女子大学 学芸 日本文","宮城学院女子大"
3073030600,"宮城学院女子大学 学芸 人間文化","宮城学院女子大"
3073031301,"宮城学院女子大学 学芸 心理行動科学","宮城学院女子大"
3073210101,"宮城学院女子大学 現代ビジ 現代ビジネス","宮城学院女子大"
3073300101,"宮城学院女子大学 教育 教育／幼児教","宮城学院女子大"
3073300201,"宮城学院女子大学 教育 教育／児童教","宮城学院女子大"
3073300301,"宮城学院女子大学 教育 教育／健康教","宮城学院女子大"
3073790101,"宮城学院女子大学 生活科学 食品栄養","宮城学院女子大"
3073790201,"宮城学院女子大学 生活科学 生活文化デザ","宮城学院女子大"
3082640101,"秋田看護福祉大学 看護福祉 看護","秋田看護福祉大"
3082640202,"秋田看護福祉大学 看護福祉 医療福祉","秋田看護福祉大"
3083640101,"日本赤十字東北看護大学 看護 看護","日赤東北看護大"
3081130000,"ノースアジア大学 総合政策 ","ノースアジア大"
3081180301,"ノースアジア大学 経済 経済","ノースアジア大"
3090470100,"東北芸術工科大学 デザイン 建築・環境デ","東北芸術工大"
3090470300,"東北芸術工科大学 デザイン プロダクトデ","東北芸術工大"
3090471301,"東北芸術工科大学 デザイン グラ／グラフ","東北芸術工大"
3090471401,"東北芸術工科大学 デザイン グラ／イラス","東北芸術工大"
3090471501,"東北芸術工科大学 デザイン 映像／キャラ","東北芸術工大"
3090471601,"東北芸術工科大学 デザイン 映像／ＣＧア","東北芸術工大"
3090471701,"東北芸術工科大学 デザイン 映像／映像ク","東北芸術工大"
3090471801,"東北芸術工科大学 デザイン 企画／企画構","東北芸術工大"
3090471901,"東北芸術工科大学 デザイン 企画／地域デ","東北芸術工大"
3090472001,"東北芸術工科大学 デザイン 企画／食文化","東北芸術工大"
3090830701,"東北芸術工科大学 芸術 美術／彫刻キ","東北芸術工大"
3090830901,"東北芸術工科大学 芸術 美術／日本画","東北芸術工大"
3090831001,"東北芸術工科大学 芸術 美術／洋画","東北芸術工大"
3090831101,"東北芸術工科大学 芸術 美術／総合美","東北芸術工大"
3090831201,"東北芸術工科大学 芸術 美術／グラフ","東北芸術工大"
3090831401,"東北芸術工科大学 芸術 文芸","東北芸術工大"
3090831501,"東北芸術工科大学 芸術 工芸デザイン","東北芸術工大"
3090831601,"東北芸術工科大学 芸術 歴史／歴史遺","東北芸術工大"
3090831701,"東北芸術工科大学 芸術 歴史／文化財","東北芸術工大"
3091210100,"東北公益文科大学 公益 公益","東北公益文科大"
3091330101,"東北公益文科大学 国際 国際コミュニ","東北公益文科大"
3092370101,"東北文教大学 人間科学 子ども教育","東北文教大　"
3092370201,"東北文教大学 人間科学 人間関係","東北文教大　"
3098660101,"医療創生大学 国際看護 看護","医療創生大　"
3098670101,"医療創生大学 総合医療 理学療法","医療創生大　"
3098670201,"医療創生大学 総合医療 看護","医療創生大　"
3098670301,"医療創生大学 総合医療 心理","医療創生大　"
3098670401,"医療創生大学 総合医療 作業療法","医療創生大　"
3099580100,"奥羽大学 歯 歯","奥羽大"
3099610101,"奥羽大学 薬 薬","奥羽大"
3100790103,"郡山女子大学 生活科学 食物栄養","郡山女子大　"
3100790603,"郡山女子大学 生活科学 生活／建築デ","郡山女子大　"
3100790701,"郡山女子大学 生活科学 生活／社会福","郡山女子大　"
3101210101,"東日本国際大学 経済経営 経済経営","東日本国際大"
3101640101,"東日本国際大学 健康福祉 社会福祉","東日本国際大"
3102210101,"福島学院大学 マネジメ 地域マネジメ","福島学院大　"
3102270100,"福島学院大学 福祉 福祉心理","福島学院大　"
3102270501,"福島学院大学 福祉 こども","福島学院大　"
3113640101,"アール医療専門職大学 リハビリ 理学療法","アール医療職大"
3113640201,"アール医療専門職大学 リハビリ 作業療法","アール医療職大"
3106010100,"茨城キリスト教大学 文 現代英語","茨城キリスト大"
3106010400,"茨城キリスト教大学 文 文化交流","茨城キリスト大"
3106010501,"茨城キリスト教大学 文 児童／児童教","茨城キリスト大"
3106010601,"茨城キリスト教大学 文 児童／幼児保","茨城キリスト大"
3106190101,"茨城キリスト教大学 経営 経営","茨城キリスト大"
3106640101,"茨城キリスト教大学 看護 看護","茨城キリスト大"
3106790100,"茨城キリスト教大学 生活科学 心理福祉","茨城キリスト大"
3106790200,"茨城キリスト教大学 生活科学 食物健康科学","茨城キリスト大"
3106880000,"茨城キリスト教大学 未来教養 ","茨城キリスト大"
3107640101,"つくば国際大学 医療保健 理学療法","つくば国際大"
3107640201,"つくば国際大学 医療保健 看護","つくば国際大"
3107640301,"つくば国際大学 医療保健 保健栄養","つくば国際大"
3107640401,"つくば国際大学 医療保健 診療放射線","つくば国際大"
3107640501,"つくば国際大学 医療保健 臨床検査","つくば国際大"
3107640601,"つくば国際大学 医療保健 医療技術","つくば国際大"
3108130101,"常磐大学 総合政策 経営","常磐大"
3108130201,"常磐大学 総合政策 法律行政","常磐大"
3108130301,"常磐大学 総合政策 総合政策","常磐大"
3108370101,"常磐大学 人間科学 コミュニケー","常磐大"
3108370601,"常磐大学 人間科学 現代社会","常磐大"
3108370801,"常磐大学 人間科学 心理","常磐大"
3108371001,"常磐大学 人間科学 健康栄養","常磐大"
3108371101,"常磐大学 人間科学 教育／初等教","常磐大"
3108371201,"常磐大学 人間科学 教育／中等教","常磐大"
3108640101,"常磐大学 看護 看護","常磐大"
3112640101,"日本ウェルネススポーツ大学 スポーツ スポーツプロ","ウェルネス大"
3110210101,"日本国際学園大学 経営情報 ビジネスデザ","日本国際学園大"
3109120102,"流通経済大学 法 法律","流通経済大　"
3109120202,"流通経済大学 法 自治行政","流通経済大　"
3109180101,"流通経済大学 経済 経営","流通経済大　"
3109180201,"流通経済大学 経済 経済","流通経済大　"
3109210101,"流通経済大学 流通情報 流通情報","流通経済大　"
3109270101,"流通経済大学 共創社会 国際文化ツー","流通経済大　"
3109270201,"流通経済大学 共創社会 地域人間科学","流通経済大　"
3109640101,"流通経済大学 スポーツ スポーツ健康","流通経済大　"
3109640201,"流通経済大学 スポーツ スポーツコミ","流通経済大　"
3119461201,"足利大学 工 創生／機械","足利大"
3119461301,"足利大学 工 創生／電気電","足利大"
3119461401,"足利大学 工 創生／システ","足利大"
3119461501,"足利大学 工 創生／建築土","足利大"
3119461601,"足利大学 工 創生／ライフ","足利大"
3119640101,"足利大学 看護 看護","足利大"
3125370101,"宇都宮共和大学 シティラ シティライフ","宇都宮共和大"
3125790101,"宇都宮共和大学 子ども生 子ども生活","宇都宮共和大"
3120550101,"国際医療福祉大学 医 医","国際医療福祉大"
3120610101,"国際医療福祉大学 薬 薬","国際医療福祉大"
3120620101,"国際医療福祉大学 福岡薬 薬","国際医療福祉大"
3120630101,"国際医療福祉大学 成田薬 薬","国際医療福祉大"
3120640101,"国際医療福祉大学 保健医療 看護","国際医療福祉大"
3120640201,"国際医療福祉大学 保健医療 言語聴覚","国際医療福祉大"
3120640301,"国際医療福祉大学 保健医療 作業療法","国際医療福祉大"
3120640401,"国際医療福祉大学 保健医療 放射線・情報","国際医療福祉大"
3120640501,"国際医療福祉大学 保健医療 理学療法","国際医療福祉大"
3120640601,"国際医療福祉大学 保健医療 視機能療法","国際医療福祉大"
3120640701,"国際医療福祉大学 保健医療 医学検査","国際医療福祉大"
3120650301,"国際医療福祉大学 医療福祉 医療福祉・マ","国際医療福祉大"
3120660101,"国際医療福祉大学 福岡保健 理学療法","国際医療福祉大"
3120660201,"国際医療福祉大学 福岡保健 作業療法","国際医療福祉大"
3120660401,"国際医療福祉大学 福岡保健 医学検査","国際医療福祉大"
3120660501,"国際医療福祉大学 福岡保健 看護","国際医療福祉大"
3120670101,"国際医療福祉大学 小田原保 看護","国際医療福祉大"
3120670201,"国際医療福祉大学 小田原保 理学療法","国際医療福祉大"
3120670301,"国際医療福祉大学 小田原保 作業療法","国際医療福祉大"
3120690101,"国際医療福祉大学 成田看護 看護","国際医療福祉大"
3120700101,"国際医療福祉大学 成田保健 理学療法","国際医療福祉大"
3120700201,"国際医療福祉大学 成田保健 作業療法","国際医療福祉大"
3120700301,"国際医療福祉大学 成田保健 言語聴覚","国際医療福祉大"
3120700401,"国際医療福祉大学 成田保健 医学検査","国際医療福祉大"
3120700501,"国際医療福祉大学 成田保健 放射線・情報","国際医療福祉大"
